what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1302813354438
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1302813354476
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1302813354516
started,bundle,org.eclipse.ui.intro.universal,3.2.400.v20100517,"org.eclipse.ui.intro.universal",1302813354516
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1302813354517
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1302813354518
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1302813354519
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1302813354521
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1302813354522
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1302813354523
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1302813354524
os,sysinfo,,,"win32",1302813354529
arch,sysinfo,,,"x86_64",1302813354529
ws,sysinfo,,,"win32",1302813354529
locale,sysinfo,,,"en_US",1302813354529
processors,sysinfo,,,"2",1302813354529
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1302813354529
java.runtime.version,sysinfo,,,"1.6.0_21-b07",1302813354529
java.specification.name,sysinfo,,,"Java Platform API Specification",1302813354529
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1302813354529
java.specification.version,sysinfo,,,"1.6",1302813354529
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1302813354529
java.version,sysinfo,,,"1.6.0_21",1302813354529
java.vm.info,sysinfo,,,"mixed mode",1302813354529
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1302813354529
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1302813354529
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1302813354529
java.vm.specification.version,sysinfo,,,"1.0",1302813354529
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1302813354529
java.vm.version,sysinfo,,,"17.0-b17",1302813354529
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1302813355729
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1302813360783
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1302813360807
closed,view,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.internal.introview",1302813360925
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1302813362715
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1302813379106
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1302813380329
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1302813381708
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1302813389645
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1302813391172
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1302813391482
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1302813392467
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1302813392470
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1302813392471
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1302813392472
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1302813392473
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1302813392474
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1302813392480
stopped,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1302813392488
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1302813392490
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1302813392493
stopped,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1302813392559
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1302813392572
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.303.v201004290328,"org.eclipse.wst.xsd.ui",1302813392689
stopped,bundle,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui",1302813392690
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1302813392840
